,insee,nom,bureau,bv_reconciliation,bv_id
8402,31149,Colomiers,31149_25,25,31149_25
8403,31149,Colomiers,31149_3,3,31149_3
8404,31149,Colomiers,31149_4,4,31149_4
8405,31149,Colomiers,31149_5,5,31149_5
8406,31118,Castelnau-d'Estrétefonds,31118_6,6,31118_6
8407,31135,Cazères,31135_1,1,31135_1
8408,31135,Cazères,31135_2,2,31135_2
8409,31157,Cugnaux,31157_8,8,31157_8
8410,31157,Cugnaux,31157_9,9,31157_9
8411,31149,Colomiers,31149_6,6,31149_6
8412,31149,Colomiers,31149_8,8,31149_8
8413,31149,Colomiers,31149_9,9,31149_9
8414,3115,Cornebarrieu,31150_1,1,3115_1
8415,3116,Daux,31160_2,2,3116_2
8416,31163,Drémil-Lafage,31163_1,1,31163_1
8417,31135,Cazères,31135_3,3,31135_3
8418,31135,Cazères,31135_4,4,31135_4
8419,31145,Cintegabelle,31145_1,1,31145_1
8420,31163,Drémil-Lafage,31163_2,2,31163_2
8421,31165,Eaunes,31165_1,1,31165_1
8422,31145,Cintegabelle,31145_2,2,31145_2
8423,31145,Cintegabelle,31145_3,3,31145_3
8424,31149,Colomiers,31149_1,1,31149_1
8425,31149,Colomiers,31149_1,1,31149_1
8426,3115,Cornebarrieu,31150_2,2,3115_2
8427,3115,Cornebarrieu,31150_3,3,3115_3
8428,3115,Cornebarrieu,31150_4,4,3115_4
8429,31165,Eaunes,31165_2,2,31165_2
8430,31165,Eaunes,31165_3,3,31165_3
8431,31165,Eaunes,31165_4,4,31165_4
8432,31149,Colomiers,31149_11,11,31149_11
8433,31149,Colomiers,31149_12,12,31149_12
8434,31202,Fronton,31202_5,5,31202_5
8435,31203,Frouzins,31203_1,1,31203_1
8436,31165,Eaunes,31165_5,5,31165_5
8437,31203,Frouzins,31203_2,2,31203_2
8438,31203,Frouzins,31203_3,3,31203_3
8439,31203,Frouzins,31203_4,4,31203_4
8440,3115,Cornebarrieu,31150_5,5,3115_5
8441,31187,Fonsorbes,31187_1,1,31187_1
8442,31187,Fonsorbes,31187_1,1,31187_1
8443,31187,Fonsorbes,31187_11,11,31187_11
8444,31187,Fonsorbes,31187_2,2,31187_2
8445,31187,Fonsorbes,31187_3,3,31187_3
8446,31169,Escalquens,31169_1,1,31169_1
8447,31169,Escalquens,31169_2,2,31169_2
8448,31169,Escalquens,31169_3,3,31169_3
8449,31169,Escalquens,31169_4,4,31169_4
8450,31169,Escalquens,31169_5,5,31169_5
8451,31187,Fonsorbes,31187_4,4,31187_4
8452,31187,Fonsorbes,31187_5,5,31187_5
8453,31187,Fonsorbes,31187_6,6,31187_6
8454,31203,Frouzins,31203_5,5,31203_5
8455,31203,Frouzins,31203_6,6,31203_6
8456,31205,Gagnac-sur-Garonne,31205_1,1,31205_1
8457,31205,Gagnac-sur-Garonne,31205_2,2,31205_2
8458,31169,Escalquens,31169_6,6,31169_6
8459,31206,Gaillac-Toulza,31206_1,1,31206_1
8460,31206,Gaillac-Toulza,31206_2,2,31206_2
8461,31206,Gaillac-Toulza,31206_3,3,31206_3
8462,3123,Gratentour,31230_1,1,3123_1
8463,31169,Escalquens,31169_7,7,31169_7
8464,31174,Estadens,31174_1,1,31174_1
8465,31187,Fonsorbes,31187_7,7,31187_7
8466,31187,Fonsorbes,31187_8,8,31187_8
8467,3123,Gratentour,31230_2,2,3123_2
8468,3123,Gratentour,31230_3,3,3123_3
8469,3123,Gratentour,31230_4,4,3123_4
8470,31232,Grenade,31232_1,1,31232_1
8471,31232,Grenade,31232_2,2,31232_2
8472,31174,Estadens,31174_2,2,31174_2
8473,31181,Le Fauga,31181_1,1,31181_1
8474,31181,Le Fauga,31181_2,2,31181_2
8475,31232,Grenade,31232_3,3,31232_3
8476,31232,Grenade,31232_4,4,31232_4
8477,31182,Fenouillet,31182_2,2,31182_2
8478,31187,Fonsorbes,31187_9,9,31187_9
8479,31188,Fontenilles,31188_1,1,31188_1
8480,31188,Fontenilles,31188_2,2,31188_2
8481,31232,Grenade,31232_6,6,31232_6
8482,31232,Grenade,31232_7,7,31232_7
8483,31182,Fenouillet,31182_3,3,31182_3
8484,31188,Fontenilles,31188_3,3,31188_3
8485,31188,Fontenilles,31188_4,4,31188_4
8486,31188,Fontenilles,31188_5,5,31188_5
8487,31202,Fronton,31202_1,1,31202_1
8488,31202,Fronton,31202_2,2,31202_2
8489,31182,Fenouillet,31182_4,4,31182_4
8490,31202,Fronton,31202_3,3,31202_3
8491,31232,Grenade,31232_8,8,31232_8
8492,31232,Grenade,31232_9,9,31232_9
8493,31239,L'Isle-en-Dodon,31239_1,1,31239_1
8494,31239,L'Isle-en-Dodon,31239_2,2,31239_2
8495,31248,Labarthe-sur-Lèze,31248_1,1,31248_1
8496,31248,Labarthe-sur-Lèze,31248_2,2,31248_2
8497,31248,Labarthe-sur-Lèze,31248_3,3,31248_3
8498,31186,Fonbeauzard,31186_1,1,31186_1
8499,31186,Fonbeauzard,31186_2,2,31186_2
8500,31291,Léguevin,31291_2,2,31291_2
8501,31202,Fronton,31202_4,4,31202_4
8502,31273,Lapeyrouse-Fossat,31273_2,2,31273_2
8503,31273,Lapeyrouse-Fossat,31273_3,3,31273_3
8504,31281,Launac,31281_1,1,31281_1
8505,31291,Léguevin,31291_3,3,31291_3
8506,31248,Labarthe-sur-Lèze,31248_5,5,31248_5
8507,31252,Labastide-Saint-Sernin,31252_1,1,31252_1
8508,31253,Labastidette,31253_2,2,31253_2
8509,31254,Labège,31254_1,1,31254_1
8510,31254,Labège,31254_2,2,31254_2
8511,31259,Lacroix-Falgarde,31259_1,1,31259_1
8512,31291,Léguevin,31291_4,4,31291_4
8513,31259,Lacroix-Falgarde,31259_2,2,31259_2
8514,31263,Lagardelle-sur-Lèze,31263_2,2,31263_2
8515,31263,Lagardelle-sur-Lèze,31263_3,3,31263_3
8516,31281,Launac,31281_2,2,31281_2
8517,31282,Launaguet,31282_1,1,31282_1
8518,31282,Launaguet,31282_2,2,31282_2
8519,31282,Launaguet,31282_3,3,31282_3
8520,31282,Launaguet,31282_4,4,31282_4
8521,31282,Launaguet,31282_5,5,31282_5
8522,31282,Launaguet,31282_6,6,31282_6
8523,31282,Launaguet,31282_7,7,31282_7
8524,31284,Lauzerville,31284_1,1,31284_1
8525,31284,Lauzerville,31284_2,2,31284_2
8526,31291,Léguevin,31291_5,5,31291_5
8527,31291,Léguevin,31291_6,6,31291_6
8528,31291,Léguevin,31291_7,7,31291_7
8529,31287,Lavernose-Lacasse,31287_1,1,31287_1
8530,31287,Lavernose-Lacasse,31287_2,2,31287_2
8531,31291,Léguevin,31291_1,1,31291_1
8532,31271,Lanta,31271_1,1,31271_1
8533,31271,Lanta,31271_2,2,31271_2
8534,31291,Léguevin,31291_8,8,31291_8
8535,31293,Lespinasse,31293_2,2,31293_2
8536,31271,Lanta,31271_3,3,31271_3
8537,31273,Lapeyrouse-Fossat,31273_1,1,31273_1
8538,31389,Montrabé,31389_1,1,31389_1
8539,31297,Lévignac,31297_1,1,31297_1
8540,31297,Lévignac,31297_2,2,31297_2
8541,31341,Merville,31341_4,4,31341_4
8542,31345,Miremont,31345_1,1,31345_1
8543,31345,Miremont,31345_2,2,31345_2
8544,31299,Lherm,31299_1,1,31299_1
8545,31389,Montrabé,31389_2,2,31389_2
8546,31389,Montrabé,31389_3,3,31389_3
8547,31389,Montrabé,31389_4,4,31389_4
8548,3139,Montréjeau,31390_1,1,3139_1
8549,31299,Lherm,31299_2,2,31299_2
8550,31351,Mondonville,31351_1,1,31351_1
8551,31351,Mondonville,31351_2,2,31351_2
8552,31351,Mondonville,31351_3,3,31351_3
8553,31351,Mondonville,31351_4,4,31351_4
8554,31351,Mondonville,31351_5,5,31351_5
8555,31355,Mons,31355_1,1,31355_1
8556,31299,Lherm,31299_3,3,31299_3
8557,3139,Montréjeau,31390_2,2,3139_2
8558,31395,Muret,31395_1,1,31395_1
8559,31395,Muret,31395_13,13,31395_13
8560,31395,Muret,31395_14,14,31395_14
8561,31395,Muret,31395_15,15,31395_15
8562,31303,Longages,31303_2,2,31303_2
8563,31355,Mons,31355_2,2,31355_2
8564,31356,Montaigut-sur-Save,31356_2,2,31356_2
8565,31357,Montastruc-de-Salies,31357_1,1,31357_1
8566,31324,Martres-Tolosane,31324_2,2,31324_2
8567,31395,Muret,31395_16,16,31395_16
8568,31395,Muret,31395_17,17,31395_17
8569,31395,Muret,31395_18,18,31395_18
8570,31395,Muret,31395_19,19,31395_19
8571,31395,Muret,31395_2,2,31395_2
8572,31395,Muret,31395_3,3,31395_3
8573,31357,Montastruc-de-Salies,31357_2,2,31357_2
8574,31358,Montastruc-la-Conseillère,31358_2,2,31358_2
8575,31358,Montastruc-la-Conseillère,31358_3,3,31358_3
8576,31364,Montberon,31364_1,1,31364_1
8577,31341,Merville,31341_1,1,31341_1
8578,31341,Merville,31341_2,2,31341_2
8579,31364,Montberon,31364_3,3,31364_3
8580,31375,Montesquieu-Volvestre,31375_2,2,31375_2
8581,31381,Montgiscard,31381_1,1,31381_1
8582,31381,Montgiscard,31381_2,2,31381_2
8583,31417,Pibrac,31417_3,3,31417_3
8584,31417,Pibrac,31417_4,4,31417_4
8585,31395,Muret,31395_5,5,31395_5
8586,31395,Muret,31395_6,6,31395_6
8587,31395,Muret,31395_7,7,31395_7
8588,31395,Muret,31395_8,8,31395_8
8589,31396,Nailloux,31396_1,1,31396_1
8590,31396,Nailloux,31396_2,2,31396_2
8591,31396,Nailloux,31396_3,3,31396_3
8592,31399,Noé,31399_1,1,31399_1
8593,31399,Noé,31399_2,2,31399_2
8594,31406,Palaminy,31406_1,1,31406_1
8595,31406,Palaminy,31406_2,2,31406_2
8596,31341,Merville,31341_3,3,31341_3
8597,31417,Pibrac,31417_7,7,31417_7
8598,31417,Pibrac,31417_8,8,31417_8
8599,31424,Plaisance-du-Touch,31424_6,6,31424_6
8600,31424,Plaisance-du-Touch,31424_7,7,31424_7
8601,31409,Péchabou,31409_1,1,31409_1
8602,31409,Péchabou,31409_2,2,31409_2
8603,3141,Pechbonnieu,31410_1,1,3141_1
8604,3141,Pechbonnieu,31410_2,2,3141_2
8605,3141,Pechbonnieu,31410_3,3,3141_3
8606,31424,Plaisance-du-Touch,31424_8,8,31424_8
8607,31412,Péguilhan,31412_1,1,31412_1
8608,31412,Péguilhan,31412_2,2,31412_2
8609,31417,Pibrac,31417_1,1,31417_1
8610,3142,Pinsaguel,31420_2,2,3142_2
8611,31421,Pins-Justaret,31421_1,1,31421_1
8612,31421,Pins-Justaret,31421_2,2,31421_2
8613,31421,Pins-Justaret,31421_3,3,31421_3
8614,31421,Pins-Justaret,31421_4,4,31421_4
8615,31424,Plaisance-du-Touch,31424_1,1,31424_1
8616,31424,Plaisance-du-Touch,31424_1,1,31424_1
8617,31424,Plaisance-du-Touch,31424_11,11,31424_11
8618,31424,Plaisance-du-Touch,31424_12,12,31424_12
8619,31424,Plaisance-du-Touch,31424_13,13,31424_13
8620,31424,Plaisance-du-Touch,31424_9,9,31424_9
8621,31417,Pibrac,31417_2,2,31417_2
8622,31446,Ramonville-Saint-Agne,31446_1,1,31446_1
8623,31446,Ramonville-Saint-Agne,31446_11,11,31446_11
8624,31429,Pompertuzat,31429_1,1,31429_1
8625,31424,Plaisance-du-Touch,31424_14,14,31424_14
8626,31424,Plaisance-du-Touch,31424_15,15,31424_15
8627,31429,Pompertuzat,31429_2,2,31429_2
8628,31446,Ramonville-Saint-Agne,31446_2,2,31446_2
8629,31446,Ramonville-Saint-Agne,31446_3,3,31446_3
8630,31446,Ramonville-Saint-Agne,31446_4,4,31446_4
8631,31446,Ramonville-Saint-Agne,31446_6,6,31446_6
8632,31446,Ramonville-Saint-Agne,31446_7,7,31446_7
8633,31433,Portet-sur-Garonne,31433_1,1,31433_1
8634,31433,Portet-sur-Garonne,31433_2,2,31433_2
8635,31433,Portet-sur-Garonne,31433_3,3,31433_3
8636,31424,Plaisance-du-Touch,31424_2,2,31424_2
8637,31424,Plaisance-du-Touch,31424_3,3,31424_3
8638,31424,Plaisance-du-Touch,31424_4,4,31424_4
8639,31433,Portet-sur-Garonne,31433_4,4,31433_4
8640,31446,Ramonville-Saint-Agne,31446_8,8,31446_8
8641,31446,Ramonville-Saint-Agne,31446_9,9,31446_9
8642,31451,Revel,31451_1,1,31451_1
8643,31451,Revel,31451_2,2,31451_2
8644,31433,Portet-sur-Garonne,31433_6,6,31433_6
8645,31433,Portet-sur-Garonne,31433_7,7,31433_7
8646,31433,Portet-sur-Garonne,31433_9,9,31433_9
8647,31445,Quint-Fonsegrives,31445_1,1,31445_1
8648,31424,Plaisance-du-Touch,31424_5,5,31424_5
8649,31454,Rieumes,31454_3,3,31454_3
8650,31455,Rieux-Volvestre,31455_1,1,31455_1
8651,31451,Revel,31451_3,3,31451_3
8652,31451,Revel,31451_4,4,31451_4
8653,31451,Revel,31451_5,5,31451_5
8654,31445,Quint-Fonsegrives,31445_2,2,31445_2
8655,31445,Quint-Fonsegrives,31445_3,3,31445_3
8656,31445,Quint-Fonsegrives,31445_5,5,31445_5
8657,31451,Revel,31451_6,6,31451_6
8658,31451,Revel,31451_8,8,31451_8
8659,31454,Rieumes,31454_1,1,31454_1
8660,31446,Ramonville-Saint-Agne,31446_1,1,31446_1
8661,31488,Saint-Jean,31488_9,9,31488_9
8662,31454,Rieumes,31454_2,2,31454_2
8663,31483,Saint-Gaudens,31483_1,1,31483_1
8664,31483,Saint-Gaudens,31483_1,1,31483_1
8665,31483,Saint-Gaudens,31483_2,2,31483_2
8666,31483,Saint-Gaudens,31483_3,3,31483_3
8667,31455,Rieux-Volvestre,31455_2,2,31455_2
8668,31458,Roques,31458_1,1,31458_1
8669,31458,Roques,31458_2,2,31458_2
8670,31458,Roques,31458_4,4,31458_4
8671,3149,Saint-Jory,31490_1,1,3149_1
8672,31483,Saint-Gaudens,31483_4,4,31483_4
8673,31483,Saint-Gaudens,31483_5,5,31483_5
8674,31483,Saint-Gaudens,31483_6,6,31483_6
8675,31483,Saint-Gaudens,31483_7,7,31483_7
8676,3149,Saint-Jory,31490_2,2,3149_2
8677,3146,Roquettes,31460_1,1,3146_1
8678,3146,Roquettes,31460_2,2,3146_2
8679,3146,Roquettes,31460_3,3,3146_3
8680,31462,Rouffiac-Tolosan,31462_1,1,31462_1
8681,31462,Rouffiac-Tolosan,31462_2,2,31462_2
8682,3149,Saint-Jory,31490_3,3,3149_3
8683,31467,Saint-Alban,31467_1,1,31467_1
8684,31467,Saint-Alban,31467_2,2,31467_2
8685,31467,Saint-Alban,31467_3,3,31467_3
8686,31483,Saint-Gaudens,31483_9,9,31483_9
8687,31484,Saint-Geniès-Bellevue,31484_1,1,31484_1
8688,31484,Saint-Geniès-Bellevue,31484_2,2,31484_2
8689,31488,Saint-Jean,31488_1,1,31488_1
8690,31488,Saint-Jean,31488_1,1,31488_1
8691,31488,Saint-Jean,31488_2,2,31488_2
8692,31488,Saint-Jean,31488_3,3,31488_3
8693,3149,Saint-Jory,31490_4,4,3149_4
8694,31488,Saint-Jean,31488_4,4,31488_4
8695,31488,Saint-Jean,31488_5,5,31488_5
8696,31488,Saint-Jean,31488_6,6,31488_6
8697,31488,Saint-Jean,31488_7,7,31488_7
8698,31497,Saint-Loup-Cammas,31497_1,1,31497_1
8699,31467,Saint-Alban,31467_4,4,31467_4
8700,31478,Saint-Félix-Lauragais,31478_1,1,31478_1
8701,31478,Saint-Félix-Lauragais,31478_2,2,31478_2
8702,31488,Saint-Jean,31488_8,8,31488_8
8703,31506,Saint-Orens-de-Gameville,31506_2,2,31506_2
8704,31506,Saint-Orens-de-Gameville,31506_4,4,31506_4
8705,31506,Saint-Orens-de-Gameville,31506_5,5,31506_5
8706,31506,Saint-Orens-de-Gameville,31506_6,6,31506_6
8707,31497,Saint-Loup-Cammas,31497_2,2,31497_2
8708,31499,Saint-Lys,31499_1,1,31499_1
8709,31506,Saint-Orens-de-Gameville,31506_7,7,31506_7
8710,31506,Saint-Orens-de-Gameville,31506_8,8,31506_8
8711,31506,Saint-Orens-de-Gameville,31506_9,9,31506_9
8712,31516,Saint-Sauveur,31516_1,1,31516_1
8713,31499,Saint-Lys,31499_2,2,31499_2
8714,31499,Saint-Lys,31499_3,3,31499_3
8715,31516,Saint-Sauveur,31516_2,2,31516_2
8716,31517,Saint-Sulpice-sur-Lèze,31517_1,1,31517_1
8717,31499,Saint-Lys,31499_4,4,31499_4
8718,31517,Saint-Sulpice-sur-Lèze,31517_2,2,31517_2
8719,31523,Salies-du-Salat,31523_1,1,31523_1
8720,31526,La Salvetat-Saint-Gilles,31526_1,1,31526_1
8721,31526,La Salvetat-Saint-Gilles,31526_2,2,31526_2
8722,31526,La Salvetat-Saint-Gilles,31526_3,3,31526_3
8723,31499,Saint-Lys,31499_5,5,31499_5
8724,31499,Saint-Lys,31499_6,6,31499_6
8725,31499,Saint-Lys,31499_7,7,31499_7
8726,31526,La Salvetat-Saint-Gilles,31526_4,4,31526_4
8727,31526,La Salvetat-Saint-Gilles,31526_5,5,31526_5
8728,31526,La Salvetat-Saint-Gilles,31526_6,6,31526_6
8729,31526,La Salvetat-Saint-Gilles,31526_7,7,31526_7
8730,31526,La Salvetat-Saint-Gilles,31526_8,8,31526_8
8731,31499,Saint-Lys,31499_8,8,31499_8
8732,31506,Saint-Orens-de-Gameville,31506_1,1,31506_1
8733,31533,Saubens,31533_1,1,31533_1
8734,31533,Saubens,31533_2,2,31533_2
8735,31541,Seilh,31541_1,1,31541_1
8736,31541,Seilh,31541_2,2,31541_2
8737,3148,Sainte-Foy-d'Aigrefeuille,31480_2,2,3148_2
8738,31481,Sainte-Foy-de-Peyrolières,31481_1,1,31481_1
8739,31481,Sainte-Foy-de-Peyrolières,31481_2,2,31481_2
8740,31555,Toulouse,31555_106,106,31555_106
8741,31555,Toulouse,31555_109,109,31555_109
8742,31555,Toulouse,31555_11,11,31555_11
8743,31506,Saint-Orens-de-Gameville,31506_1,1,31506_1
8744,31541,Seilh,31541_3,3,31541_3
8745,31547,Seysses,31547_1,1,31547_1
8746,31547,Seysses,31547_2,2,31547_2
8747,31547,Seysses,31547_3,3,31547_3
8748,31547,Seysses,31547_4,4,31547_4
8749,31506,Saint-Orens-de-Gameville,31506_11,11,31506_11
8750,31555,Toulouse,31555_11,11,31555_11
8751,31555,Toulouse,31555_111,111,31555_111
8752,31555,Toulouse,31555_112,112,31555_112
8753,31555,Toulouse,31555_112A,112A,31555_112A
8754,31506,Saint-Orens-de-Gameville,31506_12,12,31506_12
8755,31547,Seysses,31547_6,6,31547_6
8756,31555,Toulouse,31555_1,1,31555_1
8757,31555,Toulouse,31555_1,1,31555_1
8758,31555,Toulouse,31555_101,101,31555_101
8759,31555,Toulouse,31555_102,102,31555_102
8760,31555,Toulouse,31555_123,123,31555_123
8761,31555,Toulouse,31555_124,124,31555_124
8762,31555,Toulouse,31555_125,125,31555_125
8763,31555,Toulouse,31555_126,126,31555_126
8764,31555,Toulouse,31555_127,127,31555_127
8765,31555,Toulouse,31555_113,113,31555_113
8766,31555,Toulouse,31555_114,114,31555_114
8767,31555,Toulouse,31555_115,115,31555_115
8768,31555,Toulouse,31555_116,116,31555_116
8769,31555,Toulouse,31555_117,117,31555_117
8770,31555,Toulouse,31555_118,118,31555_118
8771,31555,Toulouse,31555_119,119,31555_119
8772,31555,Toulouse,31555_128,128,31555_128
8773,31555,Toulouse,31555_129,129,31555_129
8774,31555,Toulouse,31555_13,13,31555_13
8775,31555,Toulouse,31555_13,13,31555_13
8776,31555,Toulouse,31555_131,131,31555_131
8777,31555,Toulouse,31555_12,12,31555_12
8778,31555,Toulouse,31555_12,12,31555_12
8779,31555,Toulouse,31555_121,121,31555_121
8780,31555,Toulouse,31555_122,122,31555_122
8781,31555,Toulouse,31555_16,16,31555_16
8782,31555,Toulouse,31555_161,161,31555_161
8783,31555,Toulouse,31555_162,162,31555_162
8784,31555,Toulouse,31555_163,163,31555_163
8785,31555,Toulouse,31555_164,164,31555_164
8786,31555,Toulouse,31555_103,103,31555_103
8787,31555,Toulouse,31555_104,104,31555_104
8788,31555,Toulouse,31555_105,105,31555_105
8789,31555,Toulouse,31555_142,142,31555_142
8790,31555,Toulouse,31555_143,143,31555_143
8791,31555,Toulouse,31555_144,144,31555_144
8792,31555,Toulouse,31555_132,132,31555_132
8793,31555,Toulouse,31555_133,133,31555_133
8794,31555,Toulouse,31555_134,134,31555_134
8795,31555,Toulouse,31555_145,145,31555_145
8796,31555,Toulouse,31555_147,147,31555_147
8797,31555,Toulouse,31555_148,148,31555_148
8798,31555,Toulouse,31555_135,135,31555_135
8799,31555,Toulouse,31555_165,165,31555_165
8800,31555,Toulouse,31555_168,168,31555_168
8801,31555,Toulouse,31555_169,169,31555_169
8802,31555,Toulouse,31555_17,17,31555_17
8803,31555,Toulouse,31555_17,17,31555_17
8804,31555,Toulouse,31555_171,171,31555_171
8805,31555,Toulouse,31555_172,172,31555_172
8806,31555,Toulouse,31555_174,174,31555_174
8807,31555,Toulouse,31555_136,136,31555_136
8808,31555,Toulouse,31555_149,149,31555_149
8809,31555,Toulouse,31555_15,15,31555_15
8810,31555,Toulouse,31555_15,15,31555_15
8811,31555,Toulouse,31555_151,151,31555_151
8812,31555,Toulouse,31555_152,152,31555_152
8813,31555,Toulouse,31555_153,153,31555_153
8814,31555,Toulouse,31555_154,154,31555_154
8815,31555,Toulouse,31555_138,138,31555_138
8816,31555,Toulouse,31555_175,175,31555_175
8817,31555,Toulouse,31555_177,177,31555_177
8818,31555,Toulouse,31555_178,178,31555_178
8819,31555,Toulouse,31555_179,179,31555_179
8820,31555,Toulouse,31555_18,18,31555_18
8821,31555,Toulouse,31555_18,18,31555_18
8822,31555,Toulouse,31555_139,139,31555_139
8823,31555,Toulouse,31555_155,155,31555_155
8824,31555,Toulouse,31555_156,156,31555_156
8825,31555,Toulouse,31555_157,157,31555_157
8826,31555,Toulouse,31555_158,158,31555_158
8827,31555,Toulouse,31555_159,159,31555_159
8828,31555,Toulouse,31555_16,16,31555_16
8829,31555,Toulouse,31555_182A,182A,31555_182A
8830,31555,Toulouse,31555_14,14,31555_14
8831,31555,Toulouse,31555_14,14,31555_14
8832,31555,Toulouse,31555_141,141,31555_141
8833,31555,Toulouse,31555_183,183,31555_183
8834,31555,Toulouse,31555_184,184,31555_184
8835,31555,Toulouse,31555_185,185,31555_185
8836,31555,Toulouse,31555_186,186,31555_186
8837,31555,Toulouse,31555_181,181,31555_181
8838,31555,Toulouse,31555_182,182,31555_182
8839,31555,Toulouse,31555_198,198,31555_198
8840,31555,Toulouse,31555_198A,198A,31555_198A
8841,31555,Toulouse,31555_199,199,31555_199
8842,31555,Toulouse,31555_215,215,31555_215
8843,31555,Toulouse,31555_216,216,31555_216
8844,31555,Toulouse,31555_217,217,31555_217
8845,31555,Toulouse,31555_218,218,31555_218
8846,31555,Toulouse,31555_2,2,31555_2
8847,31555,Toulouse,31555_2,2,31555_2
8848,31555,Toulouse,31555_2,2,31555_2
8849,31555,Toulouse,31555_201,201,31555_201
8850,31555,Toulouse,31555_188,188,31555_188
8851,31555,Toulouse,31555_188A,188A,31555_188A
8852,31555,Toulouse,31555_189,189,31555_189
8853,31555,Toulouse,31555_19,19,31555_19
8854,31555,Toulouse,31555_19,19,31555_19
8855,31555,Toulouse,31555_191,191,31555_191
8856,31555,Toulouse,31555_192,192,31555_192
8857,31555,Toulouse,31555_219,219,31555_219
8858,31555,Toulouse,31555_22,22,31555_22
8859,31555,Toulouse,31555_221,221,31555_221
8860,31555,Toulouse,31555_222,222,31555_222
8861,31555,Toulouse,31555_223,223,31555_223
8862,31555,Toulouse,31555_224,224,31555_224
8863,31555,Toulouse,31555_192A,192A,31555_192A
8864,31555,Toulouse,31555_194,194,31555_194
8865,31555,Toulouse,31555_195,195,31555_195
8866,31555,Toulouse,31555_196,196,31555_196
8867,31555,Toulouse,31555_197,197,31555_197
8868,31555,Toulouse,31555_233,233,31555_233
8869,31555,Toulouse,31555_203,203,31555_203
8870,31555,Toulouse,31555_204,204,31555_204
8871,31555,Toulouse,31555_205,205,31555_205
8872,31555,Toulouse,31555_206,206,31555_206
8873,31555,Toulouse,31555_207,207,31555_207
8874,31555,Toulouse,31555_208,208,31555_208
8875,31555,Toulouse,31555_21,21,31555_21
8876,31555,Toulouse,31555_21,21,31555_21
8877,31555,Toulouse,31555_225,225,31555_225
8878,31555,Toulouse,31555_226,226,31555_226
8879,31555,Toulouse,31555_227,227,31555_227
8880,31555,Toulouse,31555_211,211,31555_211
8881,31555,Toulouse,31555_212,212,31555_212
8882,31555,Toulouse,31555_213,213,31555_213
8883,31555,Toulouse,31555_214,214,31555_214
8884,31555,Toulouse,31555_234,234,31555_234
8885,31555,Toulouse,31555_235,235,31555_235
8886,31555,Toulouse,31555_236,236,31555_236
8887,31555,Toulouse,31555_237,237,31555_237
8888,31555,Toulouse,31555_238,238,31555_238
8889,31555,Toulouse,31555_24,24,31555_24
8890,31555,Toulouse,31555_228,228,31555_228
8891,31555,Toulouse,31555_241,241,31555_241
8892,31555,Toulouse,31555_242,242,31555_242
8893,31555,Toulouse,31555_243,243,31555_243
8894,31555,Toulouse,31555_244,244,31555_244
8895,31555,Toulouse,31555_245,245,31555_245
8896,31555,Toulouse,31555_229,229,31555_229
8897,31555,Toulouse,31555_25,25,31555_25
8898,31555,Toulouse,31555_25,25,31555_25
8899,31555,Toulouse,31555_251,251,31555_251
8900,31555,Toulouse,31555_252,252,31555_252
8901,31555,Toulouse,31555_253,253,31555_253
8902,31555,Toulouse,31555_254,254,31555_254
8903,31555,Toulouse,31555_23,23,31555_23
8904,31555,Toulouse,31555_255,255,31555_255
8905,31555,Toulouse,31555_256,256,31555_256
8906,31555,Toulouse,31555_26,26,31555_26
8907,31555,Toulouse,31555_27,27,31555_27
8908,31555,Toulouse,31555_28,28,31555_28
8909,31555,Toulouse,31555_29,29,31555_29
8910,31555,Toulouse,31555_3,3,31555_3
8911,31555,Toulouse,31555_3,3,31555_3
8912,31555,Toulouse,31555_31,31,31555_31
8913,31555,Toulouse,31555_246,246,31555_246
8914,31555,Toulouse,31555_247,247,31555_247
8915,31555,Toulouse,31555_248,248,31555_248
8916,31555,Toulouse,31555_249,249,31555_249
8917,31555,Toulouse,31555_34,34,31555_34
8918,31555,Toulouse,31555_35,35,31555_35
8919,31555,Toulouse,31555_36,36,31555_36
8920,31555,Toulouse,31555_231,231,31555_231
8921,31555,Toulouse,31555_232,232,31555_232
8922,31555,Toulouse,31555_37,37,31555_37
8923,31555,Toulouse,31555_39,39,31555_39
8924,31555,Toulouse,31555_4,4,31555_4
8925,31555,Toulouse,31555_41,41,31555_41
8926,31555,Toulouse,31555_42,42,31555_42
8927,31555,Toulouse,31555_43,43,31555_43
8928,31555,Toulouse,31555_44,44,31555_44
8929,31555,Toulouse,31555_45,45,31555_45
8930,31555,Toulouse,31555_46,46,31555_46
8931,31555,Toulouse,31555_47,47,31555_47
8932,31555,Toulouse,31555_32,32,31555_32
8933,31555,Toulouse,31555_33,33,31555_33
